time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-03T05:57:40.112Z,24.9278,94.9219,112.02,4.5,mb,,157,0.896,1.26,us,us7000493b,2019-09-26T14:30:04.040Z,"92 km SSE of Phek, India",earthquake,4.1,7.8,0.191,8,reviewed,us,us
2019-07-02T00:08:32.929Z,27.7834,94.8947,10,4.4,mb,,172,3.502,0.98,us,us70004i8m,2019-09-26T14:31:03.040Z,"26 km NE of Silapathar, India",earthquake,9.2,2,0.127,18,reviewed,us,us
2019-06-29T13:20:21.435Z,33.6308,82.5671,10,4.6,mb,,100,6.729,1.15,us,us700047ar,2019-09-14T16:08:19.040Z,western Xizang,earthquake,8.7,1.9,0.052,110,reviewed,us,us
2019-06-24T17:49:33.798Z,31.4827,70.0422,10,4.1,mb,,126,3.477,0.82,us,us600045bt,2019-09-11T15:19:43.040Z,"58 km ENE of Zhob, Pakistan",earthquake,9.5,1.9,0.114,24,reviewed,us,us
2019-06-23T02:35:10.239Z,9.9478,93.881,10,4.3,mb,,207,2.031,1.11,us,us700048px,2019-09-11T15:19:34.040Z,"226 km SSE of Port Blair, India",earthquake,11.5,1.9,0.201,7,reviewed,us,us
2019-06-21T16:42:25.085Z,25.812,95.8922,132.99,4.2,mb,,96,2.137,0.97,us,us600044cg,2019-09-11T15:19:26.040Z,"101 km WSW of Sarupathar, India",earthquake,10.8,10,0.146,13,reviewed,us,us
2019-06-20T02:17:06.749Z,17.1576,73.7769,10,4.3,mb,,48,11.927,0.75,us,us700046ng,2019-09-11T15:19:18.040Z,"26 km S of Koynanagar, India",earthquake,9.5,1.6,0.1,28,reviewed,us,us
2019-06-18T04:28:20.634Z,17.8972,96.1277,16.19,4.8,mb,,85,2.24,0.77,us,us700048dc,2019-09-11T15:19:05.040Z,"41 km ENE of Letpandan, Myanmar",earthquake,7.6,4.4,0.144,15,reviewed,us,us
2019-06-17T22:19:59.453Z,12.1229,92.709,30,4.9,mb,,36,0.465,1.11,us,us6000424m,2019-09-06T14:25:18.040Z,"46 km N of Bamboo Flat, India",earthquake,7.2,4.2,0.05,127,reviewed,us,us
2019-06-17T17:58:20.595Z,28.4217,87.173,84.75,4.6,mb,,136,0.56,0.87,us,us600041vn,2019-09-06T14:25:18.040Z,"62 km NE of Lobujya, Nepal",earthquake,10.3,9.4,0.09,37,reviewed,us,us
2019-06-16T12:39:10.169Z,34.6122,72.2752,31.11,4.6,mb,,84,1.264,0.99,us,us600041e0,2019-09-06T14:25:14.040Z,"20 km SSW of Mingora, Pakistan",earthquake,6.5,4.5,0.082,44,reviewed,us,us
2019-06-15T06:23:19.694Z,17.0952,93.9096,10,4,mb,,177,4.44,0.43,us,us6000448l,2019-09-06T14:25:24.040Z,"94 km WNW of Pathein, Myanmar",earthquake,11.8,2,0.232,5,reviewed,us,us
2019-06-12T03:10:24.900Z,34.6813,72.8572,12.9,5.2,mb,,67,1.083,0.65,us,us70003ydx,2019-09-06T14:25:34.040Z,"11 km W of Shingli Bala, Pakistan",earthquake,6.5,3.7,0.038,230,reviewed,us,us
2019-06-09T02:36:53.562Z,32.7729,71.2286,35,4.2,mb,,158,1.921,1.23,us,us70003xdg,2019-08-27T17:47:58.040Z,"14 km WSW of Kamar Mushani, Pakistan",earthquake,6.2,2,0.107,24,reviewed,us,us
2019-06-05T17:01:12.400Z,24.537,72.7357,10,4,mb,,112,9.093,0.84,us,us70003vv0,2019-08-27T17:47:36.040Z,"6 km SSE of ?bu, India",earthquake,5.4,2,0.111,22,reviewed,us,us
2019-06-04T13:27:33.983Z,25.0414,94.8689,65.32,4.6,mb,,62,0.959,0.87,us,us70003v97,2019-08-27T17:47:28.040Z,"78 km SSE of Phek, India",earthquake,7.7,7.9,0.051,113,reviewed,us,us
2019-05-31T00:36:44.624Z,34.4841,82.9807,10,4.3,mb,,76,7.284,0.95,us,us70003thd,2019-08-24T21:17:38.040Z,western Xizang,earthquake,7.5,1.9,0.096,31,reviewed,us,us
2019-05-29T01:54:23.829Z,23.9515,94.7518,95.69,4.5,mb,,134,0.496,0.99,us,us70003wcv,2019-08-24T21:17:30.040Z,"49 km NE of Mawlaik, Myanmar",earthquake,3,5.5,0.11,24,reviewed,us,us
2019-05-26T05:09:10.629Z,23.2123,86.8925,10,4.7,mb,,99,6.208,0.66,us,us60003sb2,2020-07-10T17:28:32.242Z,"18 km W of B?nkura, India",earthquake,6.5,1.9,0.066,69,reviewed,us,us
2019-05-26T02:19:45.642Z,8.8566,93.7306,10,4.6,mb,,70,5.81,1.31,us,us60003s9g,2019-08-13T14:30:37.040Z,"Nicobar Islands, India region",earthquake,8.9,1.8,0.09,37,reviewed,us,us
2019-05-26T02:09:27.242Z,30.3347,87.5686,10,4.8,mb,,66,2.458,1.26,us,us60003s9b,2019-08-13T14:30:37.040Z,"174 km NW of Rikaze, China",earthquake,6.9,1.8,0.045,154,reviewed,us,us
2019-05-26T01:44:55.302Z,30.3288,87.661,10,4.7,mb,,51,2.475,1.34,us,us60003s91,2019-08-13T14:30:37.040Z,"168 km NW of Rikaze, China",earthquake,8.4,1.9,0.06,84,reviewed,us,us
2019-05-25T15:23:59.917Z,29.5741,81.4056,49.39,4,mb,,219,5.011,0.99,us,us60003s4n,2019-08-13T14:30:37.040Z,"56 km NE of Dipayal, Nepal",earthquake,13.8,21.5,0.164,10,reviewed,us,us
2019-05-25T14:33:23.381Z,8.5841,93.4888,9.85,4.4,mb,,173,4.785,0.68,us,us70003tt2,2019-08-13T14:30:50.040Z,"Nicobar Islands, India region",earthquake,13.4,5.3,0.127,18,reviewed,us,us
2019-05-25T05:17:24.276Z,27.6468,86.3425,10,4.5,mb,,147,4.676,0.64,us,us60003s00,2019-08-13T14:30:35.040Z,"40 km WSW of Namche Bazar, Nepal",earthquake,9.8,1.9,0.075,52,reviewed,us,us
2019-05-24T23:19:53.388Z,10.8163,91.6187,10,4.7,mb,,99,7.657,0.51,us,us70003ts3,2019-08-13T14:30:50.040Z,"154 km SW of Bamboo Flat, India",earthquake,10.8,1.9,0.117,22,reviewed,us,us
2019-05-24T21:23:34.749Z,13.8733,92.9509,10,5,mb,,36,7.235,0.77,us,us60003rwt,2019-08-13T14:30:35.040Z,"241 km N of Bamboo Flat, India",earthquake,7.2,1.8,0.039,212,reviewed,us,us
2019-05-24T20:44:35.249Z,10.6433,91.4323,10,4.2,mb,,119,7.665,0.93,us,us70003trx,2019-08-13T14:30:50.040Z,"182 km SW of Bamboo Flat, India",earthquake,7.2,1.9,0.124,21,reviewed,us,us
2019-05-22T12:55:53.738Z,25.0456,95.2138,95.78,4.4,mb,,94,1.162,0.53,us,us60003qkr,2019-08-13T14:30:29.040Z,"99 km SE of Phek, India",earthquake,8.7,8.1,0.093,33,reviewed,us,us
2019-05-22T00:39:34.963Z,13.8921,92.9916,29,5.6,mww,,21,7.195,1.05,us,us60003qg7,2019-08-13T14:30:28.040Z,"244 km N of Bamboo Flat, India",earthquake,7.3,1.8,0.048,41,reviewed,us,us
2019-05-17T15:25:22.280Z,7.7755,94.3354,10,4.4,mb,,90,4.162,1.06,us,us60003rqb,2019-08-07T22:03:25.040Z,"235 km NNW of Sabang, Indonesia",earthquake,7.7,1.9,0.161,11,reviewed,us,us
2019-05-17T08:23:37.430Z,27.9487,84.7453,10,4.7,mb,,167,1.828,0.98,us,us70003mg6,2019-08-07T22:03:44.040Z,"42 km NE of Bharatpur, Nepal",earthquake,9.1,1.9,0.083,44,reviewed,us,us
2019-05-12T17:29:46.277Z,29.9019,68.0004,10,4.4,mb,,146,4.709,1.27,us,us70003k36,2019-08-01T17:15:14.040Z,"22 km SSE of Harnai, Pakistan",earthquake,6.7,1.9,0.131,17,reviewed,us,us
2019-05-11T18:51:01.960Z,28.8684,81.5715,31.28,4.5,mb,,82,4.703,0.74,us,us70003jv2,2019-08-01T17:15:11.040Z,"13 km W of Dailekh, Nepal",earthquake,7.7,3.8,0.062,77,reviewed,us,us
2019-05-07T08:24:12.464Z,10.737,93.5702,77.47,4.6,mb,,94,1.221,0.95,us,us70003hv8,2019-08-01T17:15:03.040Z,"136 km SE of Port Blair, India",earthquake,9.1,6,0.083,43,reviewed,us,us
2019-05-06T14:53:18.268Z,12.5345,93.2991,86.56,4.4,mb,,109,1.028,0.67,us,us70003lln,2019-07-25T18:54:26.040Z,"111 km NE of Bamboo Flat, India",earthquake,12.3,10,0.162,11,reviewed,us,us
2019-05-06T14:18:26.521Z,19.7263,90.8861,10,4.9,mb,,115,3.019,0.93,us,us70003hcx,2019-07-25T18:54:26.040Z,"193 km SW of Tekn?f, Bangladesh",earthquake,4.4,1.9,0.099,32,reviewed,us,us
2019-05-04T11:04:01.133Z,26.2288,95.7216,85.93,5.2,mww,,16,2.37,0.94,us,us70003gm1,2019-07-25T18:54:15.040Z,"86 km SE of Mon, India",earthquake,7.3,4.7,0.063,24,reviewed,us,us
2019-04-30T09:31:56.888Z,29.533,85.3709,10,4.2,mb,,153,2.015,0.66,us,us70003iw6,2019-07-25T18:54:01.040Z,"27 km NNE of Saga, China",earthquake,10,1.9,0.093,32,reviewed,us,us
2019-04-29T17:39:44.540Z,23.0333,94.8184,133.05,4.7,mb,,122,1.19,0.9,us,us70003e51,2019-07-13T18:42:52.040Z,"79 km SSE of Mawlaik, Myanmar",earthquake,8,6.9,0.075,53,reviewed,us,us
2019-04-29T13:36:04.899Z,33.5157,81.5138,15.73,4.5,mb,,134,6.882,0.64,us,us70003e00,2019-07-13T18:42:52.040Z,western Xizang,earthquake,7.8,4.8,0.108,25,reviewed,us,us
2019-04-29T12:55:22.365Z,32.0014,83.7165,10,4,mb,,138,4.841,0.83,us,us70003dzi,2019-07-13T18:42:51.040Z,western Xizang,earthquake,6.8,1.8,0.212,6,reviewed,us,us
2019-04-28T01:56:54.514Z,33.8735,90.5537,10,4.1,mb,,117,4.186,1.15,us,us70003d8f,2019-07-13T18:42:46.040Z,Xizang-Qinghai border region,earthquake,12.4,2,0.144,13,reviewed,us,us
2019-04-27T16:47:56.164Z,23.8569,95.6844,10,4.4,mb,,146,1.318,0.95,us,us70003d0d,2019-07-13T18:42:44.040Z,"132 km E of Mawlaik, Myanmar",earthquake,7.3,2,0.38,2,reviewed,us,us
2019-04-27T06:27:02.999Z,26.4403,93.0258,43.81,4.6,mb,,63,1.365,0.71,us,us70003cvu,2019-07-13T18:42:42.040Z,"31 km SE of Tezpur, India",earthquake,6.8,4.8,0.076,52,reviewed,us,us
2019-04-25T23:37:59.166Z,23.5884,95.1868,35.38,4.5,mb,,117,1.032,0.77,us,us70003c8v,2019-07-13T18:42:40.040Z,"80 km E of Mawlaik, Myanmar",earthquake,6.5,10,0.135,16,reviewed,us,us
2019-04-25T18:50:52.865Z,10.9578,91.7043,10,4.2,mb,,223,1.233,1,us,us70003c3k,2019-07-13T18:42:39.040Z,"137 km SW of Bamboo Flat, India",earthquake,11.5,2,0.141,14,reviewed,us,us
2019-04-24T11:56:42.499Z,34.8762,82.5526,10,4.5,mb,,86,6.84,0.51,us,us70003bb4,2019-07-13T18:42:36.040Z,western Xizang,earthquake,6.2,1.9,0.076,51,reviewed,us,us
2019-04-24T00:44:31.986Z,27.7651,85.0667,27.34,4.7,mb,,47,1.556,0.71,us,us70003b3q,2019-07-13T18:42:35.040Z,"22 km WNW of Kirtipur, Nepal",earthquake,7,3.7,0.043,165,reviewed,us,us
2019-04-23T20:15:50.777Z,28.4073,94.5605,14,5.9,mww,,20,3.271,0.85,us,us70003axc,2020-07-10T17:39:52.331Z,"22 km SE of Shi Yomi, India",earthquake,7,1.8,0.062,25,reviewed,us,us
2019-04-23T14:14:41.025Z,10.2311,92.3966,10,4.5,mb,,183,1.456,0.91,us,us70003ft8,2019-07-13T18:42:53.040Z,"Andaman Islands, India region",earthquake,12.7,1.9,0.271,7,reviewed,us,us
2019-04-21T07:01:41.619Z,20.5992,94.1897,62.83,4.2,mb,,185,2.105,0.63,us,us70003en8,2019-06-26T20:55:04.040Z,"72 km WNW of Yenangyaung, Myanmar",earthquake,6.3,9.6,0.166,10,reviewed,us,us
2019-04-15T13:33:49.328Z,12.4345,93.5064,105.87,4.2,mb,,106,1.075,0.69,us,us70003bdi,2019-06-20T19:03:43.040Z,"118 km NE of Bamboo Flat, India",earthquake,9.5,10.3,0.215,7,reviewed,us,us
2019-04-15T01:39:45.818Z,22.7481,93.4162,56.21,4.6,mb,,67,0.199,0.68,us,us7000364c,2019-06-20T19:03:39.040Z,"23 km WNW of Hakha, Myanmar",earthquake,6.9,6.6,0.053,109,reviewed,us,us
2019-04-14T22:42:42.875Z,29.5192,81.2864,10,4,mb,,180,5.094,1.06,us,us7000362n,2019-06-20T19:03:38.040Z,"44 km NE of Dipayal, Nepal",earthquake,11,1.9,0.173,9,reviewed,us,us
2019-04-14T18:31:06.070Z,32.3783,89.2588,10,4.5,mb,,76,3.111,1.27,us,us700035zg,2019-06-20T19:03:37.040Z,"282 km WNW of Nagqu, China",earthquake,3.9,1.9,0.09,36,reviewed,us,us
2019-04-13T23:02:50.523Z,14.069,93.1441,10,4.5,mb,,56,2.43,0.46,us,us700035l2,2019-06-20T19:03:32.040Z,"266 km N of Bamboo Flat, India",earthquake,8,1.9,0.092,35,reviewed,us,us
2019-04-12T11:23:00.001Z,11.8466,92.8676,48.25,4.7,mb,,59,0.225,0.88,us,us700034xc,2019-06-20T19:03:23.040Z,"23 km NE of Bamboo Flat, India",earthquake,6.3,4.6,0.048,131,reviewed,us,us
2019-04-12T09:27:50.400Z,30.1742,87.4938,10,4.5,mb,,76,3.188,0.9,us,us700034w6,2019-06-20T19:03:22.040Z,"169 km NW of Rikaze, China",earthquake,6.2,1.8,0.062,77,reviewed,us,us
2019-04-12T01:56:59.713Z,10.5622,93.7769,10,4.2,mb,,163,1.486,1.1,us,us700038jr,2019-06-20T19:03:19.040Z,"166 km SE of Port Blair, India",earthquake,9.3,1.9,0.216,8,reviewed,us,us
2019-04-08T01:54:52.330Z,13.1345,95.4198,10,5.1,mww,,31,2.999,0.98,us,us2000kc24,2019-06-18T15:50:50.040Z,"Andaman Islands, India region",earthquake,2.8,1.8,0.052,35,reviewed,us,us
2019-04-05T02:20:18.063Z,30.7239,70.2978,10,4.5,mb,,117,3.854,0.98,us,us2000kakr,2019-06-18T15:50:23.040Z,"33 km W of Taunsa, Pakistan",earthquake,9.7,1.9,0.097,31,reviewed,us,us
2019-04-04T07:45:30.378Z,25.4467,94.4235,61.78,5.1,mww,,23,1.217,0.52,us,us2000ka3r,2019-06-18T15:50:18.040Z,"25 km SSW of Phek, India",earthquake,6.5,6.3,0.093,11,reviewed,us,us
2019-04-01T06:56:40.993Z,7.7077,94.354,10,4.6,mb,,128,3.564,0.76,us,us2000k8ds,2019-06-08T20:51:30.040Z,"227 km NNW of Sabang, Indonesia",earthquake,8.8,1.9,0.098,31,reviewed,us,us
2019-04-01T04:54:09.106Z,7.7978,94.4325,10,4.3,mb,,172,3.571,0.51,us,us700033pd,2019-06-08T20:51:41.040Z,"232 km NNW of Sabang, Indonesia",earthquake,12.4,1.9,0.161,11,reviewed,us,us
2019-04-01T02:28:05.813Z,7.7948,94.4455,10,4.7,mb,,62,3.56,0.98,us,us2000k8aj,2019-06-08T20:51:29.040Z,"231 km NNW of Sabang, Indonesia",earthquake,9.4,1.8,0.094,34,reviewed,us,us
2019-04-01T01:34:20.256Z,7.7111,94.4094,10,4.7,mb,,157,3.527,0.57,us,us2000k89y,2019-06-08T20:51:29.040Z,"225 km NNW of Sabang, Indonesia",earthquake,7,1.9,0.087,40,reviewed,us,us
2019-04-01T01:04:49.780Z,7.7505,94.0496,10,4.4,mb,,182,3.816,1.19,us,us700033p3,2019-06-08T20:51:40.040Z,"248 km NW of Sabang, Indonesia",earthquake,11.1,1.8,0.126,18,reviewed,us,us
2019-04-01T00:03:43.547Z,7.806,94.364,10,5,mww,,26,3.625,0.79,us,us2000k87i,2019-06-08T20:51:28.040Z,"236 km NNW of Sabang, Indonesia",earthquake,7.3,1.8,0.069,20,reviewed,us,us
2019-03-31T23:59:50.400Z,8.3118,94.6243,10,4.8,mb,,77,3.834,0.87,us,us2000k889,2019-06-08T20:51:28.040Z,"278 km NNW of Sabang, Indonesia",earthquake,8.6,1.9,0.071,62,reviewed,us,us
2019-03-31T23:46:41.494Z,7.8278,94.2402,10,5.2,mww,,26,3.728,0.89,us,us2000k87x,2019-06-08T20:51:28.040Z,"245 km NNW of Sabang, Indonesia",earthquake,7.5,1.7,0.073,18,reviewed,us,us
2019-03-31T23:44:43.830Z,7.7758,94.3057,10,4.9,mww,,43,3.645,0.85,us,us2000k87s,2019-06-08T20:51:28.040Z,"236 km NNW of Sabang, Indonesia",earthquake,5.4,1.8,0.103,9,reviewed,us,us
2019-03-31T23:38:45.120Z,7.8123,94.4571,10,4.4,mb,,97,3.564,0.46,us,us2000kcfe,2019-06-08T20:51:40.040Z,"232 km NNW of Sabang, Indonesia",earthquake,6.8,1.6,0.087,38,reviewed,us,us
2019-03-31T06:42:20.572Z,25.3484,95.5572,125.53,4.1,mb,,58,1.595,0.5,us,us2000k7vt,2019-06-08T20:51:26.040Z,"111 km ESE of Phek, India",earthquake,7,7.1,0.112,22,reviewed,us,us
2019-03-28T03:08:13.487Z,11.1534,95.1558,10,5.2,mb,,35,5.034,0.88,us,us2000k69x,2019-06-08T20:51:18.040Z,"268 km ESE of Port Blair, India",earthquake,7.8,1.8,0.039,221,reviewed,us,us
2019-03-27T17:13:50.000Z,30.9591,70.1131,23.99,4.2,mb,,115,3.683,1.06,us,us2000k5xx,2019-06-08T20:51:17.040Z,"58 km WNW of Taunsa, Pakistan",earthquake,9.2,5.3,0.146,14,reviewed,us,us
2019-03-27T16:39:22.159Z,18.9768,94.3994,57.54,4.3,mb,,171,3.053,0.85,us,us1000jmhe,2019-06-08T20:51:16.040Z,"88 km W of Pyay, Myanmar",earthquake,9.4,8,0.111,23,reviewed,us,us
2019-03-26T13:52:12.900Z,20.6982,93.4157,35,4.7,mb,,223,1.941,0.32,us,us2000k9nt,2019-06-08T20:51:33.040Z,"81 km NE of Sittwe, Myanmar",earthquake,8.9,2,0.389,4,reviewed,us,us
2019-03-25T12:41:25.406Z,24.3186,93.5079,56.65,4.6,mb,,76,0.728,0.82,us,us1000jl91,2019-06-06T18:54:27.040Z,"16 km W of Chur?ch?ndpur, India",earthquake,6.4,5.3,0.085,41,reviewed,us,us
2019-03-25T11:25:26.220Z,30.9605,70.0381,10,4.8,mb,,102,3.667,0.86,us,us1000jl8e,2019-06-06T18:54:26.040Z,"65 km WNW of Taunsa, Pakistan",earthquake,7.3,1.8,0.055,103,reviewed,us,us
2019-03-25T04:56:41.480Z,22.1287,94.167,86.04,4.3,mb,,146,0.732,0.36,us,us2000k966,2019-06-06T18:54:26.040Z,"80 km SE of Hakha, Myanmar",earthquake,7.5,7.4,0.178,9,reviewed,us,us
2019-03-23T13:53:25.968Z,33.4611,96.5758,10,4.2,mb,,93,5.97,1.15,us,us1000jkpi,2019-06-06T18:54:19.040Z,"264 km NNW of Qamdo, China",earthquake,8.7,1.9,0.118,20,reviewed,us,us
2019-03-23T11:34:01.596Z,13.9762,93.1001,10,4.9,mww,,80,5.854,0.61,us,us1000jkna,2022-08-08T13:07:30.312Z,"255 km N of Bamboo Flat, India",earthquake,4.1,1.8,0.086,13,reviewed,us,us
2019-03-23T11:29:27.136Z,14.1145,93.0433,10,5.2,mww,,56,5.899,0.63,us,us1000jkn9,2019-06-06T18:54:19.040Z,"269 km N of Bamboo Flat, India",earthquake,7.5,1.8,0.066,22,reviewed,us,us
2019-03-21T14:30:52.863Z,25.6452,90.9083,10,4.4,mb,,160,0.859,0.75,us,us1000jjsb,2019-06-06T18:54:10.040Z,"38 km WNW of Nongstoin, India",earthquake,7,1.9,0.098,30,reviewed,us,us
2019-03-20T23:37:42.570Z,22.8271,93.9612,37.59,4.3,mb,,81,0.381,0.59,us,us1000jjk8,2019-06-06T18:54:08.040Z,"30 km ESE of Falam, Myanmar",earthquake,5.2,7.3,0.096,31,reviewed,us,us
2019-03-20T20:52:03.563Z,31.0122,70.0655,10,4.6,mb,,133,3.622,0.75,us,us1000jjhp,2019-06-06T18:54:08.040Z,"65 km WNW of Taunsa, Pakistan",earthquake,9.7,1.9,0.067,66,reviewed,us,us
2019-03-20T10:27:35.183Z,11.9231,92.8488,56.99,4.9,mb,,90,0.284,0.88,us,us1000jj58,2019-06-06T18:54:04.040Z,"Andaman Islands, India region",earthquake,7.9,6.1,0.06,89,reviewed,us,us
2019-03-18T16:54:30.640Z,21.9349,94.4682,99.63,4.6,mb,,92,1.069,0.94,us,us1000ji13,2019-06-01T21:24:24.040Z,"71 km WSW of Monywa, Myanmar",earthquake,6.9,7.2,0.077,50,reviewed,us,us
2019-03-16T23:41:28.160Z,27.4854,76.867,10,4,mb,,98,6.883,0.74,us,us1000jh8z,2019-06-01T21:24:20.040Z,"13 km W of Govindgarh, India",earthquake,12.1,1,0.119,19,reviewed,us,us
2019-03-16T19:23:40.660Z,24.0646,94.6842,96.09,4,mb,,127,0.387,1.22,us,us1000jkdd,2019-06-01T21:24:29.040Z,"54 km NNE of Mawlaik, Myanmar",earthquake,7.3,5.2,0.122,18,reviewed,us,us
2019-03-13T13:44:04.300Z,23.0149,93.9436,79.79,4.5,mb,,35,0.488,0.68,us,us1000jere,2019-06-01T21:24:13.040Z,"29 km ENE of Falam, Myanmar",earthquake,6.7,6.8,0.078,48,reviewed,us,us
2019-03-11T01:14:29.020Z,11.8129,93.6513,115.85,4.5,mb,,83,0.902,1.01,us,us1000jddw,2019-05-24T21:21:29.040Z,"99 km E of Port Blair, India",earthquake,7.9,6.7,0.089,37,reviewed,us,us
2019-03-10T13:20:06.945Z,9.9158,92.8115,35,4.7,mb,,125,1.73,1.43,us,us1000jimq,2019-05-24T21:21:42.040Z,"193 km S of Port Blair, India",earthquake,10.2,2,0.152,16,reviewed,us,us
2019-03-07T06:44:13.760Z,28.4813,69.5192,10,4.4,mb,,125,6.054,0.56,us,us1000jbr8,2022-08-08T12:46:13.421Z,"8 km NW of Kashmor, Pakistan",earthquake,6.7,1.9,0.115,22,reviewed,us,us
2019-03-06T00:45:51.040Z,30.1682,87.368,10,4.1,mb,,141,3.295,1.24,us,us1000jgar,2019-05-24T21:21:36.040Z,"178 km NW of Rikaze, China",earthquake,10.5,1.9,0.106,24,reviewed,us,us
2019-03-01T05:44:26.440Z,20.2344,72.8943,10,4,mb,,162,13.368,1.11,us,us1000j959,2019-05-14T18:36:14.040Z,"11 km WSW of Silvassa, India",earthquake,9.8,1.8,0.119,19,reviewed,us,us
2019-02-26T04:49:57.910Z,24.0741,90.2941,10,3.7,mb,,230,2.054,0.2,us,us2000jp8l,2022-08-08T12:34:50.821Z,"20 km E of Mirz?pur, Bangladesh",earthquake,7.9,2,0.355,2,reviewed,us,us
2019-02-25T21:12:46.600Z,28.3929,69.0618,10,4.2,mb,,149,6.129,0.77,us,us2000jn2d,2022-08-08T12:33:31.046Z,"14 km NNE of Tangwani, Pakistan",earthquake,11.3,2,0.152,12,reviewed,us,us
2019-02-24T17:12:11.420Z,10.2536,93.7785,10,4.3,mb,,175,5.977,1.14,us,us2000jmh9,2019-05-11T17:40:50.040Z,"192 km SE of Port Blair, India",earthquake,4.3,1.9,0.129,17,reviewed,us,us
2019-02-20T02:29:34.520Z,29.3387,77.3166,10,4,mb,,198,5.515,0.61,us,us2000jkem,2019-05-11T17:40:41.040Z,"4 km ENE of K?ndhla, India",earthquake,12.9,2,0.26,4,reviewed,us,us
2019-02-17T22:53:30.280Z,33.4367,76.7294,23.88,4.5,mb,,83,2.898,0.74,us,us2000jjcb,2019-05-01T22:01:00.040Z,"14 km WSW of Padam, India",earthquake,7.9,5.9,0.1,29,reviewed,us,us
2019-02-17T08:22:55.840Z,18.3005,94.8807,35,4.1,mb,,114,3.089,0.75,us,us2000jpmv,2019-05-01T22:01:15.040Z,"46 km W of Myanaung, Myanmar",earthquake,3.2,2,0.151,12,reviewed,us,us
2019-02-17T02:58:32.530Z,22.4139,92.8472,10,4.8,mb,,39,0.731,1.16,us,us2000jj1j,2022-08-08T12:20:27.762Z,"16 km WSW of Saiha, India",earthquake,5.8,1.5,0.062,82,reviewed,us,us
2019-02-15T22:11:33.610Z,25.5862,95.6268,48.48,4.1,mb,,188,1.809,1,us,us2000jnzs,2019-05-01T22:01:12.040Z,"110 km SE of Tuensang, India",earthquake,10.8,19.3,0.233,5,reviewed,us,us
2019-02-12T20:21:21.610Z,13.4538,91.7532,10,4.4,mb,,82,2.032,0.66,us,us2000jgu3,2019-05-01T22:00:36.040Z,"220 km NNW of Bamboo Flat, India",earthquake,4.3,1.9,0.1,32,reviewed,us,us
2019-02-12T01:32:27.310Z,14.3974,85.73,10,4.9,mb,,78,7.358,0.83,us,us2000jghn,2019-05-01T22:00:34.040Z,Bay of Bengal,earthquake,5.4,1.6,0.068,68,reviewed,us,us
2019-02-10T03:22:05.370Z,27.3345,96.3645,10,5,mww,,35,3.608,1.25,us,us2000jfur,2019-04-25T15:32:02.040Z,"68 km SSE of Tezu, India",earthquake,7.4,1.8,0.069,20,reviewed,us,us
2019-02-07T05:35:48.490Z,29.2915,87.2699,10,4.2,mb,,65,3.387,0.97,us,us2000jele,2019-04-25T15:31:49.040Z,"155 km NNE of Lobujya, Nepal",earthquake,6.7,1.9,0.09,34,reviewed,us,us
2019-02-06T16:21:25.100Z,23.8991,94.3292,33.81,4.4,mb,,64,0.33,0.84,us,us2000je7s,2019-04-25T15:31:46.040Z,"29 km NNW of Mawlaik, Myanmar",earthquake,6.9,5.1,0.092,34,reviewed,us,us
2019-02-06T13:30:27.060Z,29.2611,87.2216,10,4.1,mb,,136,3.433,1.16,us,us2000je65,2019-04-25T15:31:45.040Z,"150 km NNE of Lobujya, Nepal",earthquake,10.2,1.9,0.094,31,reviewed,us,us
2019-02-05T21:11:27.890Z,35.0109,74.2087,10,4,mb,,89,1.564,1.35,us,us2000jdur,2019-04-25T15:31:44.040Z,"76 km NNW of Bandipura, India",earthquake,7,1.9,0.129,16,reviewed,us,us
2019-02-05T16:47:06.750Z,35.103,74.1694,20.67,5.2,mww,,19,1.629,0.85,us,us2000jdp4,2019-04-25T15:31:43.040Z,"87 km NNW of Bandipura, India",earthquake,6.6,3.6,0.059,28,reviewed,us,us
2019-02-05T13:38:32.990Z,35.1073,74.0402,30.14,4.5,mb,,68,1.587,0.77,us,us2000jdll,2019-04-25T15:31:42.040Z,"93 km SSW of Gilgit, Pakistan",earthquake,5.4,5.4,0.089,37,reviewed,us,us
2019-02-03T17:20:45.350Z,24.5236,93.8824,66.28,4.5,mb,,63,0.48,0.93,us,us2000jcth,2022-08-08T12:00:26.035Z,"9 km S of May?ng Imph?l, India",earthquake,6.4,6.1,0.072,57,reviewed,us,us
2019-02-02T17:32:35.330Z,25.2277,95.2123,101.16,4.1,mb,,65,1.294,0.73,us,us2000jcfu,2019-04-18T19:09:33.040Z,"86 km SE of Phek, India",earthquake,6.9,8.2,0.103,29,reviewed,us,us
2019-01-30T23:12:59.480Z,23.9792,94.4999,82.03,4,mb,,99,0.308,0.69,us,us2000jheq,2019-04-18T19:09:41.040Z,"38 km NNE of Mawlaik, Myanmar",earthquake,5,5.2,0.195,7,reviewed,us,us
2019-01-28T03:52:39.700Z,18.2393,96.0814,27.66,4.5,mb,,72,2.079,0.91,us,us2000j9kz,2019-04-12T17:16:00.040Z,"46 km SW of Pyu, Myanmar",earthquake,6.4,5.9,0.102,28,reviewed,us,us
